"id","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","imagens","item","Comments","block"
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",58,0,"trial_3_double_cue_UP","NULL","Canvas","center","Print",,"1648119383896","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",58,0,"trial_3_double_cue_UP","NULL","Key","keypress1","Key",,"Never","incong-right.png",2,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",58,0,"trial_3_double_cue_UP","NULL","PennController","61","_Trial_","End","1648119385844","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","PennController","75","_Trial_","Start","1648119385845","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","PennController","75","_Header_","Start","1648119385845","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","PennController","75","_Header_","End","1648119385846","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","Canvas","center","Print",,"1648119387886","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","Key","keypress1","Key",,"Never","cong-left.png",4,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","PennController","75","_Trial_","End","1648119389855","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",67,0,"trial_3_double_cue_DOWN","NULL","PennController","70","_Trial_","Start","1648119389857","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",67,0,"trial_3_double_cue_DOWN","NULL","PennController","70","_Header_","Start","1648119389857","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",67,0,"trial_3_double_cue_DOWN","NULL","PennController","70","_Header_","End","1648119389857","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",67,0,"trial_3_double_cue_DOWN","NULL","Canvas","center","Print",,"1648119390790","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",67,0,"trial_3_double_cue_DOWN","NULL","Key","keypress1","Key",,"Never","incong-left.png",5,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",67,0,"trial_3_double_cue_DOWN","NULL","PennController","70","_Trial_","End","1648119393863","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","PennController","52","_Trial_","Start","1648119393865","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","PennController","52","_Header_","Start","1648119393865","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","PennController","52","_Header_","End","1648119393865","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","Canvas","center","Print",,"1648119395929","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","Key","keypress1","PressedKey","S","1648119397038","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","PennController","52","_Trial_","End","1648119397875","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",78,0,"trial_4_spatial_cue_DOWN","NULL","PennController","81","_Trial_","Start","1648119397877","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",78,0,"trial_4_spatial_cue_DOWN","NULL","PennController","81","_Header_","Start","1648119397877","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",78,0,"trial_4_spatial_cue_DOWN","NULL","PennController","81","_Header_","End","1648119397877","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",78,0,"trial_4_spatial_cue_DOWN","NULL","Canvas","center","Print",,"1648119399538","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",78,0,"trial_4_spatial_cue_DOWN","NULL","Key","keypress1","PressedKey","S","1648119400864","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",78,0,"trial_4_spatial_cue_DOWN","NULL","PennController","81","_Trial_","End","1648119401883","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",36,0,"trial_1_no_cue_UP","NULL","PennController","39","_Trial_","Start","1648119401885","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",36,0,"trial_1_no_cue_UP","NULL","PennController","39","_Header_","Start","1648119401885","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",36,0,"trial_1_no_cue_UP","NULL","PennController","39","_Header_","End","1648119401885","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",36,0,"trial_1_no_cue_UP","NULL","Canvas","center","Print",,"1648119402904","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",36,0,"trial_1_no_cue_UP","NULL","Key","keypress1","PressedKey","S","1648119404315","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",36,0,"trial_1_no_cue_UP","NULL","PennController","39","_Trial_","End","1648119406819","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","PennController","58","_Trial_","Start","1648119406821","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","PennController","58","_Header_","Start","1648119406821","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","PennController","58","_Header_","End","1648119406821","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","Canvas","center","Print",,"1648119408763","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","Key","keypress1","PressedKey","S","1648119409136","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","PennController","58","_Trial_","End","1648119410826","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",40,0,"trial_1_no_cue_DOWN","NULL","PennController","43","_Trial_","Start","1648119410828","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",40,0,"trial_1_no_cue_DOWN","NULL","PennController","43","_Header_","Start","1648119410828","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",40,0,"trial_1_no_cue_DOWN","NULL","PennController","43","_Header_","End","1648119410829","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",40,0,"trial_1_no_cue_DOWN","NULL","Canvas","center","Print",,"1648119412104","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",40,0,"trial_1_no_cue_DOWN","NULL","Key","keypress1","Key",,"Never","incong-right.png",2,"(failed keypresses happened)",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",40,0,"trial_1_no_cue_DOWN","NULL","PennController","43","_Trial_","End","1648119415837","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","PennController","65","_Trial_","Start","1648119415839","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","PennController","65","_Header_","Start","1648119415839","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","PennController","65","_Header_","End","1648119415840","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","Canvas","center","Print",,"1648119416764","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","Key","keypress1","PressedKey","S","1648119417165","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","PennController","65","_Trial_","End","1648119419846","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",69,0,"trial_4_spatial_cue_UP","NULL","PennController","72","_Trial_","Start","1648119419847","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",69,0,"trial_4_spatial_cue_UP","NULL","PennController","72","_Header_","Start","1648119419847","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",69,0,"trial_4_spatial_cue_UP","NULL","PennController","72","_Header_","End","1648119419847","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",69,0,"trial_4_spatial_cue_UP","NULL","Canvas","center","Print",,"1648119421698","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",69,0,"trial_4_spatial_cue_UP","NULL","Key","keypress1","PressedKey","S","1648119422584","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",69,0,"trial_4_spatial_cue_UP","NULL","PennController","72","_Trial_","End","1648119423854","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",66,0,"trial_3_double_cue_DOWN","NULL","PennController","69","_Trial_","Start","1648119423856","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",66,0,"trial_3_double_cue_DOWN","NULL","PennController","69","_Header_","Start","1648119423856","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",66,0,"trial_3_double_cue_DOWN","NULL","PennController","69","_Header_","End","1648119423856","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",66,0,"trial_3_double_cue_DOWN","NULL","Canvas","center","Print",,"1648119425132","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",66,0,"trial_3_double_cue_DOWN","NULL","Key","keypress1","Key",,"Never","cong-left.png",4,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",66,0,"trial_3_double_cue_DOWN","NULL","PennController","69","_Trial_","End","1648119427859","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",48,0,"trial_2_center_cue_UP","NULL","PennController","51","_Trial_","Start","1648119427861","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",48,0,"trial_2_center_cue_UP","NULL","PennController","51","_Header_","Start","1648119427861","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",48,0,"trial_2_center_cue_UP","NULL","PennController","51","_Header_","End","1648119427861","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",48,0,"trial_2_center_cue_UP","NULL","Canvas","center","Print",,"1648119428861","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",48,0,"trial_2_center_cue_UP","NULL","Key","keypress1","PressedKey","S","1648119428986","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",48,0,"trial_2_center_cue_UP","NULL","PennController","51","_Trial_","End","1648119431866","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","PennController","82","_Trial_","Start","1648119431868","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","PennController","82","_Header_","Start","1648119431868","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","PennController","82","_Header_","End","1648119431868","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","Canvas","center","Print",,"1648119432934","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","Key","keypress1","Key",,"Never","incong-left.png",5,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","PennController","82","_Trial_","End","1648119435875","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","PennController","41","_Trial_","Start","1648119435878","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","PennController","41","_Header_","Start","1648119435878","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","PennController","41","_Header_","End","1648119435878","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","Canvas","center","Print",,"1648119437332","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","Key","keypress1","PressedKey","S","1648119437703","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","PennController","41","_Trial_","End","1648119440207","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","PennController","54","_Trial_","Start","1648119440209","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","PennController","54","_Header_","Start","1648119440209","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","PennController","54","_Header_","End","1648119440209","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","Canvas","center","Print",,"1648119441428","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","Key","keypress1","Key",,"Never","cong-right.png",1,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","PennController","54","_Trial_","End","1648119444216","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",41,0,"trial_1_no_cue_DOWN","NULL","PennController","44","_Trial_","Start","1648119444218","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",41,0,"trial_1_no_cue_DOWN","NULL","PennController","44","_Header_","Start","1648119444218","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",41,0,"trial_1_no_cue_DOWN","NULL","PennController","44","_Header_","End","1648119444218","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",41,0,"trial_1_no_cue_DOWN","NULL","Canvas","center","Print",,"1648119446237","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",41,0,"trial_1_no_cue_DOWN","NULL","Key","keypress1","Key",,"Never","neutral-right.png",3,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",41,0,"trial_1_no_cue_DOWN","NULL","PennController","44","_Trial_","End","1648119450451","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",61,0,"trial_3_double_cue_UP","NULL","PennController","64","_Trial_","Start","1648119450454","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",61,0,"trial_3_double_cue_UP","NULL","PennController","64","_Header_","Start","1648119450454","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",61,0,"trial_3_double_cue_UP","NULL","PennController","64","_Header_","End","1648119450454","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",61,0,"trial_3_double_cue_UP","NULL","Canvas","center","Print",,"1648119452505","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",61,0,"trial_3_double_cue_UP","NULL","Key","keypress1","Key",,"Never","incong-left.png",5,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",61,0,"trial_3_double_cue_UP","NULL","PennController","64","_Trial_","End","1648119454463","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","PennController","77","_Trial_","Start","1648119454465","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","PennController","77","_Header_","Start","1648119454465","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","PennController","77","_Header_","End","1648119454465","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","Canvas","center","Print",,"1648119456528","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","Key","keypress1","PressedKey","K","1648119458139","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","PennController","77","_Trial_","End","1648119458471","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","PennController","66","_Trial_","Start","1648119458474","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","PennController","66","_Header_","Start","1648119458474","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","PennController","66","_Header_","End","1648119458474","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","Canvas","center","Print",,"1648119459870","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","Key","keypress1","Key",,"Never","cong-right.png",1,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","PennController","66","_Trial_","End","1648119462483","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",45,0,"trial_2_center_cue_UP","NULL","PennController","48","_Trial_","Start","1648119462485","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",45,0,"trial_2_center_cue_UP","NULL","PennController","48","_Header_","Start","1648119462485","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",45,0,"trial_2_center_cue_UP","NULL","PennController","48","_Header_","End","1648119462485","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",45,0,"trial_2_center_cue_UP","NULL","Canvas","center","Print",,"1648119463483","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",45,0,"trial_2_center_cue_UP","NULL","Key","keypress1","PressedKey","K","1648119464846","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",45,0,"trial_2_center_cue_UP","NULL","PennController","48","_Trial_","End","1648119466490","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","PennController","79","_Trial_","Start","1648119466493","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","PennController","79","_Header_","Start","1648119466493","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","PennController","79","_Header_","End","1648119466493","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","Canvas","center","Print",,"1648119468241","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","Key","keypress1","PressedKey","K","1648119468733","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","PennController","79","_Trial_","End","1648119470502","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",37,0,"trial_1_no_cue_UP","NULL","PennController","40","_Trial_","Start","1648119470503","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",37,0,"trial_1_no_cue_UP","NULL","PennController","40","_Header_","Start","1648119470503","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",37,0,"trial_1_no_cue_UP","NULL","PennController","40","_Header_","End","1648119470504","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",37,0,"trial_1_no_cue_UP","NULL","Canvas","center","Print",,"1648119472445","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",37,0,"trial_1_no_cue_UP","NULL","Key","keypress1","Key",,"Never","incong-left.png",5,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",37,0,"trial_1_no_cue_UP","NULL","PennController","40","_Trial_","End","1648119476661","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",54,0,"trial_2_center_cue_DOWN","NULL","PennController","57","_Trial_","Start","1648119476663","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",54,0,"trial_2_center_cue_DOWN","NULL","PennController","57","_Header_","Start","1648119476663","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",54,0,"trial_2_center_cue_DOWN","NULL","PennController","57","_Header_","End","1648119476663","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",54,0,"trial_2_center_cue_DOWN","NULL","Canvas","center","Print",,"1648119478060","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",54,0,"trial_2_center_cue_DOWN","NULL","Key","keypress1","Key",,"Never","cong-left.png",4,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",54,0,"trial_2_center_cue_DOWN","NULL","PennController","57","_Trial_","End","1648119480673","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",42,0,"trial_1_no_cue_DOWN","NULL","PennController","45","_Trial_","Start","1648119480674","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",42,0,"trial_1_no_cue_DOWN","NULL","PennController","45","_Header_","Start","1648119480674","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",42,0,"trial_1_no_cue_DOWN","NULL","PennController","45","_Header_","End","1648119480675","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",42,0,"trial_1_no_cue_DOWN","NULL","Canvas","center","Print",,"1648119482678","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",42,0,"trial_1_no_cue_DOWN","NULL","Key","keypress1","Key",,"Never","cong-left.png",4,"(failed keypresses happened)",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",42,0,"trial_1_no_cue_DOWN","NULL","PennController","45","_Trial_","End","1648119485591","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",57,0,"trial_3_double_cue_UP","NULL","PennController","60","_Trial_","Start","1648119485593","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",57,0,"trial_3_double_cue_UP","NULL","PennController","60","_Header_","Start","1648119485593","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",57,0,"trial_3_double_cue_UP","NULL","PennController","60","_Header_","End","1648119485593","cong-right.png",1,"NULL",1
